year,pac_name,country_of_origin,parent_company,dems,repubs,total
2022,Novo Nordisk,Denmark,Novo Nordisk A/S,147250,141000,288250
2022,Novocure Inc,UK,Novocure,46000,48500,94500
2022,Nutrien Ag Solutions,Canada,Nutrien Ltd,15000,31500,46500
2022,Otsuka America (Otsuka Pharmaceutical),Japan,Otsuka Pharmaceutical,71500,54000,125500
2022,Permobil Inc (Investor AB),Sweden,Investor AB,1000,0,1000
2022,Pernod Ricard USA,France,Pernod Ricard SA,13500,13500,27000
2022,Pharmavite LLC (Otsuka Pharmaceutical),Japan,Otsuka Pharmaceutical,50000,44500,94500
2022,Philips Electronics North America (Philips),Netherlands,Philips,54250,65500,119750
2022,Prime Policy Group (WPP plc),UK,WPP plc,24500,18250,42750
2022,Protective Life Corp (Dai-Ichi Life),Japan,Dai-Ichi Life,46500,130500,177000
2022,Purpose Financial (Grupo Salinas),Mexico,Grupo Salinas,18500,28000,46500
2022,Putnam Investments (Power Financial Corp),Canada,Power Financial Corp,5500,6000,11500
2022,RBC Bank (Royal Bank of Canada),Canada,Royal Bank of Canada,45000,46500,91500
2022,Recurrent Energy,Canada,Canadian Solar,9900,4000,13900
2022,RELX Inc,UK,RELX Group,58500,36000,94500
2022,Resolute FP US,Canada,Resolute Forest Products,5500,70000,75500
2022,Reynolds American (British American Tobacco),UK,British American Tobacco plc,63600,178500,242100
2022,Rio Tinto America,UK,Rio Tinto Group,14500,19000,33500
2022,Roche Diagnostics (Roche Holdings),Switzerland,Roche Holdings,50000,53000,103000
2022,Rolls-Royce North America (Rolls-Royce PLC),UK,Rolls-Royce PLC,87000,147000,234000
2022,Saab North America,Sweden,Saab AB,2500,2000,4500
2022,Sabic Innovative Plastics,Saudi Arabia,SABIC,6000,1000,7000
2022,Safelite Group,Belgium,D'Ieteren SA,3500,0,3500
2022,Samsung Electronics America,South Korea,Samsung Group,214500,179500,394000
2022,Sanofi US (Sanofi),France,Sanofi,122500,110500,233000
2022,Santander Bank (Banco Santander),Spain,Banco Santander,54000,32500,86500
2022,SAP America,Germany,SAP SE,43500,45000,88500
2022,Schwan's Co,South Korea,CJ CheilJedang,49000,113500,162500
2022,Securitas Security Services USA,Sweden,Securitas AB,0,0,0
2022,Serco Inc,UK,Serco Group,69000,48500,117500
2022,Shell USA,UK,Shell plc,0,5000,5000
2022,Siemens Corp (Siemens AG),Germany,Siemens AG,101500,82500,184000
2022,Smith & Nephew,UK,Smith & Nephew Plc,56500,39500,96000
2022,Smithfield Foods,China,WH Group,19000,22000,41000
2022,Smiths Group Services Corp (Smiths Group),UK,Smiths Group PLC,16500,17000,33500
2022,Sodexo Inc,France,Sodexo,2900,0,2900
2022,Solvay America,Belgium,Solvay SA,35500,29500,65000
2022,Sony Music Entertainment (Sony Corp),Japan,Sony Corp,19500,13000,32500
2022,Sony Pictures Entertainment (Sony Corp),Japan,Sony Corp,26000,16500,42500
2022,Spark Therapeutics (Roche Holdings),Switzerland,Roche Holdings,6500,2000,8500
2022,SSAB Americas,Sweden,SSAB AB,9000,22500,31500
2022,Standard Insurance Co,Japan,Meiji Yasuda Life Insurance,2000,2500,4500
2022,Steris Corp,Ireland,Steris PLC,27500,37500,65000
2022,Sun Life Financial (Sun Life Financial),Canada,Sun Life Financial,75000,57000,132000
2022,Sunovion Pharmaceuticals (Sumitomo Chemical),Japan,Sumitomo Chemical,51900,55300,107200
2022,Sunpower Corp,France,TotalEnergies,28500,3500,32000
2022,Swedish Match North America (Swedish Match AB),Sweden,Swedish Match AB,0,5000,5000
2022,Swiss Re America,Switzerland,Swiss Reinsurance,0,0,0
2022,Syngenta Corp,China,ChemChina,56000,151000,207000
2022,Tabacalera USA (Imperial Brands),UK,Imperial Brands,2300,2021,4321
2022,Takeda Pharmaceuticals USA (Takeda Pharmaceutical Co),Japan,Takeda Pharmaceutical Co,119000,88500,207500
2022,TD Bank USA,Canada,Toronto-Dominion Bank,144500,114000,259500
2022,TE Connectivity,Switzerland,TE Connectivity,39500,52500,92000
2022,TECO Energy,Canada,Emera Inc,4500,32500,37000
2022,Teva Pharmaceuticals USA,Israel,Teva Pharmaceutical Industries,34500,37900,72400
2022,Toyota Motor North America,Japan,Toyota Motor Corp,538097,515880,1053977
2022,Trane Technologies,Ireland,Trane Technologies,3300,23000,26300
2022,TransAmerica,Netherlands,Aegon NV,211000,207500,418500
2022,Transcanada USA Services (TC Energy),Canada,TC Energy,30500,108000,138500
2022,UBS Americas,Switzerland,UBS AG,775000,695000,1470000
2022,UCB Inc (UCB SA),Belgium,UCB SA,31000,21500,52500
2022,Universal Music Group (Universal Music Group),Netherlands,Universal Music Group NV,76000,55000,131000
2022,Valent USA (Sumitomo Chemical),Japan,Sumitomo Chemical,4500,3500,8000
2022,Varian Medical Systems (Siemens AG),Germany,Siemens AG,39300,26500,65800
2022,Veolia North America,France,Veolia Environnement,18500,2000,20500
2022,VNA Holding (AB Volvo),Sweden,AB Volvo,40000,27500,67500
2022,VT Halter Marine,Singapore,ST Engineering,1000,17000,18000
2022,Washington Gas Light Co (AltaGas Ltd),Canada,AltaGas Ltd,14400,9000,23400
2022,Westinghouse Electric (Brookfield Asset Management),Canada,Brookfield Asset Management,15000,26000,41000
2022,WSP USA,Canada,WSP Global,44250,20500,64750
2022,ZF Automotive US (ZF Friedrichshafen AG),Germany,ZF Friedrichshafen AG,0,2000,2000
2022,Zurich Insurance (Zurich Insurance Group),Switzerland,Zurich Insurance Group,144000,164000,308000
2024,Accenture (Accenture),Ireland,Accenture plc,20500,21500,42000
2024,Acreage Holdings,Canada,Acreage Holdings,0,0,0
2024,Air Liquide America,France,L'Air Liquide SA,7000,20500,27500
2024,Airbus Group,Netherlands,Airbus Group,83250,187500,270750
2024,Alexion Pharmaceuticals (AstraZeneca PLC),UK,AstraZeneca PLC,61000,54000,115000
2024,Alkermes Inc,Ireland,Alkermes Plc,37000,41000,78000
2024,Allianz of America (Allianz),Germany,Allianz AG Holding,28500,22500,51000
2024,AMG Vanadium,Netherlands,AMG Advanced Metallurgical Group,0,0,0
2024,Anheuser-Busch (Anheuser-Busch InBev),Belgium,Anheuser-Busch InBev,98500,143500,242000
2024,AON Corp (AON plc),UK,AON PLC,25000,41500,66500
2024,APL Maritime (CMA CGM),France,CMA CGM SA,7500,7500,15000
2024,Arcadis US (Arcadis NV),Netherlands,Arcadis NV,0,0,0
2024,Arcadis US (Arcadis NV),Netherlands,Arcadis NV,0,0,0
2024,ArcelorMittal,Luxembourg,ArcelorMittal,6000,6500,12500
2024,Arch Capital Group (US),UK,Arch Capital Group,1000,6500,7500
2024,Arkema Inc,France,Arkema,16000,14500,30500
2024,Ashta Chemicals,UK,INEOS Group,0,315,315
2024,Ashton Woods Homes,Canada,Great Gulf Group,0,4500,4500
2024,Assured Guaranty Municipal Corp (Assured Guaranty Corp),UK,Assured Guaranty Ltd,27500,27500,60000
2024,Astellas US,Japan,Astellas Pharma,85500,72750,156750
2024,AstraZeneca Pharmaceuticals (AstraZeneca PLC),UK,AstraZeneca PLC,150000,143500,295500
2024,Atkins North America,Canada,SNC-Lavalin,2000,9000,11000
2024,Austal USA,Australia,Austal Ltd,3500,48200,51700
2024,Avangrid Inc (Iberdrola SA),Spain,Iberdrola SA,145000,111500,256500
2024,Bacardi USA,UK,Bacardi Ltd,16000,20750,39250
2024,BAE Systems (BAE Systems),UK,BAE Systems,249500,401000,657500
2024,Barclays Group US,UK,Barclays plc,61999,69000,131999
2024,BASF Corp,Germany,BASF SE,168000,214000,382000
2024,Bayer Corp (Bayer AG),Germany,Bayer AG,81500,135091,224091
2024,BMO Financial Corp (Bank of Montreal),Canada,Bank of Montreal,114500,75500,189000
2024,BMO Financial Corp (Bank of Montreal),Canada,Bank of Montreal,0,0,0
2024,Boehringer Ingelheim Corp,Germany,CH Boehringer Sohn,92600,108500,199100
2024,Bombardier Aerospace (Bombardier Inc),Canada,Bombardier Inc,5000,25500,30500
2024,BP North America,UK,BP PLC,10500,31000,41500
2024,Bridgestone Americas,Japan,Bridgestone Corp,11000,12500,24500
2024,CAE USA,Canada,CAE Inc,18000,25500,43500
2024,CalPortland Co,Japan,Taiheiyo Cement Co,13000,320500,333500
2024,Canopy Growth USA,Canada,Canopy Growth Corp,7500,25000,32500
2024,Carmeuse Lime,Netherlands,Carmeuse SA,0,1000,1000
2024,Case New Holland,Netherlands,CNH Industrial,0,112000,112000
2024,CEMEX Inc,Mexico,CEMEX SAB de CV,16000,37200,53200
2024,CGI Technologies & Solutions,Canada,CGI Group,55000,42000,97000
2024,Chubb Group of Insurance Companies,Switzerland,Chubb Ltd,61000,55000,116000
2024,CIBC Bancorp,Canada,Canadian Imperial Bank of Commerce,3500,21000,24500
2024,Continental Automotive Systems (Continental AG),Germany,Continental AG,7500,10000,17500
2024,Covestro LLC (Covestro AG),Germany,Covestro AG,14000,40000,54000
2024,Credit Suisse Securities (UBS AG),Switzerland,UBS AG,0,0,0
2024,CRH Americas (CRH PLC),Ireland,CRH PLC,282000,418100,702600
2024,Cronos USA,Canada,Cronos Group,5000,16500,21500
2024,CSL Behring,Australia,CSL Ltd,19800,14500,34300
2024,Cumberland Farms (EG Group),UK,EG Group,0,0,0
2024,Delhaize America,Belgium,Ahold Delhaize,1000,4000,5500
2024,Deutsche Bank Securities,Germany,Deutsche Bank AG,0,1950,1950
2024,Diageo North America (Diageo PLC),UK,Diageo PLC,37484,17220,54704
2024,Eaton Corp (Eaton Corp),Ireland,Eaton Plc,20000,27000,47000
2024,EDF Renewables (EDF Group),France,EDF Group,45500,32000,77500
2024,EDP Renewables NA,Portugal,EDP - Energias de Portugal,9000,5000,14000
2024,EG America (EG Group),UK,EG Group,0,0,0
2024,Eisai Inc,Japan,Eisai Co Ltd,18850,17200,36050
2024,Elbit Systems of America,Israel,Elbit Systems Ltd,15500,71500,87000
2024,Electrolux Home Products,Sweden,AB Electrolux,0,2500,2500
2024,Elekta Inc (Elekta AB),Sweden,Elekta AB,10500,9500,20000
2024,Embraer Aircraft Holdings,Brazil,Embraer-Empresa Brasileira de Aeronautic,8500,13000,21500
2024,EMD Serono Inc,Germany,Merck KGaA,67500,82500,151000
2024,Empire District Electric (Algonquin Power & Utilities),Canada,Algonquin Power & Utilities,0,0,0
2024,Empower Retirement (Power Financial Corp),Canada,Power Financial Corp,0,10000,10000
2024,Enbridge Inc,Canada,Enbridge Inc,29400,81700,113600
2024,Endo Pharmaceuticals,Ireland,Endo International,97500,155000,252500
2024,ENGIE North America,France,ENGIE,8250,20500,28750
2024,Ericsson Inc,Sweden,Telefonaktiebolaget LM Ericsson,39000,47500,86500
2024,Essent US Holdings,UK,Essent Group,8000,6000,14000
2024,Exp Global,Canada,Exp Global,3300,0,3300
2024,Experian,UK,Experian,232500,258000,490500
2024,Farmers Group (Zurich Insurance Group),Switzerland,Zurich Insurance Group,15000,30000,42500
2024,FGS Global (WPP plc),UK,WPP plc,58334,82250,141584
2024,Fincantieri Marinette Marine,Italy,Fincantieri-Cantieri Navali Italiani SpA,10000,9500,19500
2024,Florida East Coast Industries (SoftBank Corp),Japan,SoftBank Corp,23500,44000,67500
2024,Florida East Coast Railway (Grupo Mexico),Mexico,Grupo Mexico,0,1175,1175
2024,Framatome (EDF Group),France,EDF Group,14500,30500,45000
2024,Fresenius Medical Care North America,Germany,Fresenius Medical Care,100500,139000,239500
2024,Garmin International (Garmin Ltd),Switzerland,Garmin Ltd,51500,94000,148000
2024,GE Appliances,China,Haier Group,2000,0,2000
2024,Genentech Inc (Roche Holdings),Switzerland,Roche Holdings,203000,152650,355650
2024,General Cigar Co,Sweden,Scandinavian Tobacco Group,0,0,0
2024,Genesee & Wyoming (Brookfield Asset Management),Canada,Brookfield Asset Management,8000,50815,58815
2024,Gerdau Ameristeel Corp,Brazil,Gerdau Inc,4000,9500,13500
2024,Glenfarne Energy Transition (Glenfarne Group),Australia,Glenfarne Group,1000,1000,2000
2024,Grand Trunk Western-Illinois Central RR,Canada,Canadian National Railway,1000,0,1000
2024,Greyhound Lines (FlixBus Inc),Germany,Flixbus Inc,4000,2000,6000
2024,GSK plc,UK,GlaxoSmithKline,71000,104500,179000
2024,Haleon plc,UK,Haleon plc,19500,40000,59500
2024,Hannover Life Reassurance Co,Germany,Hannover Re,5000,12500,17500
2024,Headwaters Inc,Australia,Boral Ltd,0,6000,6000
2024,Heidelberg Materials US,Germany,Heidelberg Materials,22500,127000,149500
2024,Heineken USA,Netherlands,L'Arche Green NV,14000,13000,27000
2024,Herbalife International of America,UK,Herbalife Nutrition,6000,20000,26000
2024,Holcim US (Holcim Group),Switzerland,Holcim Group,9500,7200,16700
2024,Horizon Therapeutics (Amgen Inc),Ireland,Horizon Pharma PLC,49500,51000,103000
2024,HSBC North America (HSBC Holdings),UK,HSBC Holdings,65500,58500,121500
2024,HSBC North America (HSBC Holdings),UK,HSBC Holdings,12000,5000,17000
2024,IDEMIA Identity & Security (IDEMIA),France,IDEMIA,3500,14500,18000
2024,IGT Global Solutions,Italy,B&D Holding Di Marco Drago e C Sapa,25400,5000,30400
2024,Infineon Technologies,Germany,Infineon Technologies AG,5500,5500,12000
2024,Intelsat US,Luxembourg,Intelsat Holdings,25000,27250,52250
2024,Intergraph Corp,Sweden,Hexagon AB,0,3000,3000
2024,International Motors LLC (Volkswagen AG),Germany,Volkswagen Group,9000,15250,24250
2024,Ipsen Biopharmaceuticals,France,Ipsen SA,23300,22000,48800
2024,ITG Brands (Imperial Brands),UK,Imperial Brands,28000,18500,47500
2024,JBS USA,Brazil,JBS SA,34000,56500,88000
2024,John Hancock Life Insurance,Canada,Manulife Financial,66000,67100,135100
2024,Johnson Controls (Johnson Controls International),Ireland,Johnson Controls International,107000,93500,200500
2024,Leonardo DRS,Italy,Leonardo SpA,59500,153500,215500
2024,Liberty Utilities (Algonquin Power & Utilities),Canada,Algonquin Power & Utilities,0,0,0
2024,Lincare Holdings (Linde plc),UK,Linde plc,4000,18000,24500
2024,Linde plc (Linde plc),UK,Linde Plc,5000,1000,6000
2024,Livanova USA,UK,Livanova Plc,3000,6000,9000
2024,Louis Dreyfus Co,Netherlands,Louis Dreyfus Group,0,19500,19500
2024,LSEG US,UK,London Stock Exchange Group,46500,41098,87598
2024,Lundbeck Inc,Denmark,H Lundbeck A/S,64500,65000,126000
2024,LyondellBasell Industries,Netherlands,LyondellBasell Industries,53500,103250,156750
2024,Maersk Inc (AP Moller-Maersk),Denmark,AP Moller-Maersk,24500,21500,46000
2024,Mallinckrodt Pharmaceuticals,UK,Mallinckrodt Plc,7500,12500,20000
2024,MBDA Inc,UK,MBDA,0,12000,12000
2024,Medtronic Inc,Ireland,Medtronic Plc,92000,101500,194500
2024,Mercedes-Benz USA (Mercedes-Benz Group),Germany,Mercedes-Benz Group,2000,3000,5000
2024,Messer North America,Germany,Messer Group,2000,5000,7000
2024,Mitsubishi Power (Mitsubishi Heavy Industries),Japan,Mitsubishi Heavy Industries,2500,0,2500
2024,Mizuho Americas,Japan,Mizuho Financial Group,4000,3000,7000
2024,Molson Coors Beverage Co (Molson Coors Brewing),Canada,Molson Coors Brewing,19604,41500,61104
2024,Munich American Reassurance,Germany,Munich Re Group,5000,7500,12500
2024,Nammo Inc (Nammo AS),Norway,Nammo AS,5250,8500,13750
2024,National Grid USA (National Grid plc),UK,National Grid plc,39000,26500,66000
2024,Nestle Purina PetCare (Nestle SA),Switzerland,Nestle SA,0,0,0
2024,Nomura Holding America,Japan,Nomura Holdings,53000,70000,123000
2024,Novartis Corp (Novartis AG),Switzerland,Novartis AG,135500,145000,285500
2024,Novo Nordisk,Denmark,Novo Nordisk A/S,184000,175500,354500
2024,Novocure Inc,UK,Novocure,75500,100500,176000
2024,Nutrien Ag Solutions,Canada,Nutrien Ltd,24500,64000,88500
2024,Optiver Americas,Netherlands,Optiver,16600,14100,30700
2024,Orano USA (Orano Group),France,Orano Group,0,2500,2500
2024,Otsuka America (Otsuka Pharmaceutical),Japan,Otsuka Pharmaceutical,70000,91000,164500
2024,Outokumpu Stainless USA,Finland,Outokumpu,0,2500,2500
2024,Pernod Ricard USA,France,Pernod Ricard SA,7500,25000,32500
2024,Pharmavite LLC (Otsuka Pharmaceutical),Japan,Otsuka Pharmaceutical,10000,7000,15000
2024,Philips Electronics North America (Philips),Netherlands,Philips,64500,97500,162000
2024,Prime Policy Group (WPP plc),UK,WPP plc,17250,20450,42700
2024,Protective Life Corp (Dai-Ichi Life),Japan,Dai-Ichi Life,70500,176000,246500
2024,Purpose Financial (Grupo Salinas),Mexico,Grupo Salinas,6000,25000,28500
2024,Putnam Investments (Power Financial Corp),Canada,Power Financial Corp,10000,14189,24189
2024,RBC Bank (Royal Bank of Canada),Canada,Royal Bank of Canada,35500,41000,76500
2024,Recurrent Energy,Canada,Canadian Solar,0,3500,3500
2024,RELX Inc,UK,RELX Group,43500,65000,108500
2024,Resolute FP US,Canada,Paper Excellence,8500,68000,76500
2024,Reworld Waste,Sweden,EQT AB,54500,17500,72000
2024,Reynolds American (British American Tobacco),UK,British American Tobacco plc,60000,157000,218500
2024,Rio Tinto America,UK,Rio Tinto Group,2500,11500,14000
2024,Roche Diagnostics (Roche Holdings),Switzerland,Roche Holdings,48500,52500,101000
2024,Rolls-Royce North America (Rolls-Royce PLC),UK,Rolls-Royce PLC,85000,132000,217000
2024,Saab North America,Sweden,Saab AB,22300,31300,53600
2024,Sabic Innovative Plastics,Saudi Arabia,SABIC,1000,11000,12000
2024,Safelite Group,Belgium,D'Ieteren SA,1000,0,1000
2024,Samsung Electronics America,South Korea,Samsung Group,173500,160500,338000
2024,Sanofi US (Sanofi),France,Sanofi,100000,128000,228000
2024,Santander Bank (Banco Santander),Spain,Banco Santander,53273,44000,94773
2024,SAP America,Germany,SAP SE,75000,68000,143000
2024,Schwan's Co,South Korea,CJ CheilJedang,42000,106000,148000
2024,Securitas Security Services USA,Sweden,Securitas AB,2000,1000,3000
2024,Serco Inc,UK,Serco Group,55000,80599,135599
2024,Shell USA,UK,Shell plc,0,0,0
2024,Siemens Corp (Siemens AG),Germany,Siemens AG,102500,113500,216000
2024,Siemens Healthineers (Siemens AG),Germany,Siemens AG,23500,27000,50500
2024,Smith & Nephew,UK,Smith & Nephew Plc,67000,89000,156000
2024,Smithfield Foods,China,WH Group,12500,11750,24250
2024,Smiths Group Services Corp (Smiths Group),UK,Smiths Group PLC,5000,18500,23500
2024,Sodexo Inc,France,Sodexo,0,1000,1000
2024,Solvay America,Belgium,Solvay SA,11500,17500,31500
2024,Sony Music Entertainment (Sony Corp),Japan,Sony Corp,18500,12500,31000
2024,Sony Pictures Entertainment (Sony Corp),Japan,Sony Corp,18500,10500,29000
2024,Spark Therapeutics (Roche Holdings),Switzerland,Roche Holdings,7000,12500,18000
2024,SSAB Americas,Sweden,SSAB AB,6000,28000,34000
2024,Standard Insurance Co,Japan,Meiji Yasuda Life Insurance,1500,1500,3000
2024,Steris Corp,Ireland,Steris PLC,19000,45000,64000
2024,Sun Life Financial (Sun Life Financial),Canada,Sun Life Financial,56500,68500,132500
2024,Sunovion Pharmaceuticals (Sumitomo Chemical),Japan,Sumitomo Chemical,22800,20500,43300
2024,Sunpower Corp,France,TotalEnergies,2500,2500,5000
2024,Suntory Global Spirits (Suntory Holdings),Japan,Suntory Holdings,37500,50057,87557
2024,Swedish Match North America (Swedish Match AB),Sweden,Swedish Match AB,29500,64000,93500
2024,Swiss Re America,Switzerland,Swiss Reinsurance,0,0,0
2024,Syngenta Corp,China,ChemChina,76000,354000,430000
2024,T-Mobile USA (Deutsche Telekom),Germany,Deutsche Telekom AG,480500,471000,958000
2024,Tabacalera USA (Imperial Brands),UK,Imperial Brands,1000,1900,2900
2024,Takeda Pharmaceuticals USA (Takeda Pharmaceutical Co),Japan,Takeda Pharmaceutical Co,77500,114000,186500
2024,TD Bank USA,Canada,Toronto-Dominion Bank,245500,212500,464500
2024,TE Connectivity,Switzerland,TE Connectivity,33000,72000,105000
2024,TECO Energy,Canada,Emera Inc,5000,44000,49000
2024,Teva Pharmaceuticals USA,Israel,Teva Pharmaceutical Industries,19500,39500,58500
2024,Thales USA,France,Thales Group,31500,32000,63500
2024,Toyota Motor North America,Japan,Toyota Motor Corp,460340,692000,1151840
2024,Trane Technologies,Ireland,Trane Technologies,9000,27000,36000
2024,TransAmerica,Netherlands,Aegon NV,207000,212500,421500
2024,Transcanada USA Services (TC Energy),Canada,TC Energy,28000,90850,116350
2024,UBS Americas (UBS AG),Switzerland,UBS AG,837000,865000,1717000
2024,UCB Inc (UCB SA),Belgium,UCB SA,18500,19000,37500
2024,Universal Music Group (Universal Music Group),Netherlands,Universal Music Group NV,51000,48500,99500
2024,Valent USA (Sumitomo Chemical),Japan,Sumitomo Chemical,4000,8000,12000
2024,Veolia North America,France,Veolia Environnement,0,0,0
2024,VNA Holding (AB Volvo),Sweden,AB Volvo,38000,48000,86000
2024,Washington Gas Light Co (AltaGas Ltd),Canada,AltaGas Ltd,11150,8500,19650
